Key: 006ONDhLV6, Value: value8334, Extra: extra8334, KeySize: 7, ValueSize: 9, ExtraSize: 9, TTL: 25m51s, FileName: data.txt, Offset: 833400, Size: 100
Key: nTpGq6rCox, Value: value4435, Extra: extra4435, KeySize: 7, ValueSize: 9, ExtraSize: 9, TTL: 36m29s, FileName: data.txt, Offset: 443500, Size: 100
Key: nTyMxVDPGl, Value: value8566, Extra: extra8566, KeySize: 7, ValueSize: 9, ExtraSize: 9, TTL: 48m31s, FileName: data.txt, Offset: 856600, Size: 100
Key: nUHBxw1NkR, Value: value2274, Extra: extra2274, KeySize: 7, ValueSize: 9, ExtraSize: 9, TTL: 51m44s, FileName: data.txt, Offset: 227400, Size: 100
Key: nUIDbkfbX8, Value: value3967, Extra: extra3967, KeySize: 7, ValueSize: 9, ExtraSize: 9, TTL: 56m1s, FileName: data.txt, Offset: 396700, Size: 100
Key: nURkvVL5DY, Value: value4272, Extra: extra4272, KeySize: 7, ValueSize: 9, ExtraSize: 9, TTL: 1m11s, FileName: data.txt, Offset: 427200, Size: 100
Key: nUSOT2eUx4, Value: value5060, Extra: extra5060, KeySize: 7, ValueSize: 9, ExtraSize: 9, TTL: 32m23s, FileName: data.txt, Offset: 506000, Size: 100
Key: nUdVPZQfw9, Value: value8441, Extra: extra8441, KeySize: 7, ValueSize: 9, ExtraSize: 9, TTL: 47m58s, FileName: data.txt, Offset: 844100, Size: 100
Key: nUoCro9bM8, Value: value5609, Extra: extra5609, KeySize: 7, ValueSize: 9, ExtraSize: 9, TTL: 1m53s, FileName: data.txt, Offset: 560900, Size: 100
Key: nUzJkQLlpA, Value: value7053, Extra: extra7053, KeySize: 7, ValueSize: 9, ExtraSize: 9, TTL: 8m29s, FileName: data.txt, Offset: 705300, Size: 100
Key: nUzu1xTpWt, Value: value9466, Extra: extra9466, KeySize: 7, ValueSize: 9, ExtraSize: 9, TTL: 52m24s, FileName: data.txt, Offset: 946600, Size: 100
Key: nW6JOqrzaB, Value: value6456, Extra: extra6456, KeySize: 7, ValueSize: 9, ExtraSize: 9, TTL: 34m11s, FileName: data.txt, Offset: 645600, Size: 100
Key: nWgKv3R836, Value: value5941, Extra: extra5941, KeySize: 7, ValueSize: 9, ExtraSize: 9, TTL: 37m55s, FileName: data.txt, Offset: 594100, Size: 100
Key: nXukluy9nq, Value: value5994, Extra: extra5994, KeySize: 7, ValueSize: 9, ExtraSize: 9, TTL: 24m47s, FileName: data.txt, Offset: 599400, Size: 100
Key: nYEzNhFljn, Value: value4031, Extra: extra4031, KeySize: 7, ValueSize: 9, ExtraSize: 9, TTL: 29m42s, FileName: data.txt, Offset: 403100, Size: 100
Key: nYZqvDiiob, Value: value352, Extra: extra352, KeySize: 6, ValueSize: 8, ExtraSize: 8, TTL: 15m37s, FileName: data.txt, Offset: 35200, Size: 100
Key: nYh3lm0BGg, Value: value1670, Extra: extra1670, KeySize: 7, ValueSize: 9, ExtraSize: 9, TTL: 58m25s, FileName: data.txt, Offset: 167000, Size: 100
Key: naZIFhuSI2, Value: value9845, Extra: extra9845, KeySize: 7, ValueSize: 9, ExtraSize: 9, TTL: 26m24s, FileName: data.txt, Offset: 984500, Size: 100
Key: nb9jzxSUnX, Value: value8888, Extra: extra8888, KeySize: 7, ValueSize: 9, ExtraSize: 9, TTL: 57m12s, FileName: data.txt, Offset: 888800, Size: 100
Key: nbQ92CZJ1g, Value: value5150, Extra: extra5150, KeySize: 7, ValueSize: 9, ExtraSize: 9, TTL: 34m19s, FileName: data.txt, Offset: 515000, Size: 100
Key: nbYUNttK7L, Value: value9038, Extra: extra9038, KeySize: 7, ValueSize: 9, ExtraSize: 9, TTL: 40m56s, FileName: data.txt, Offset: 903800, Size: 100
Key: nbkz6KD5u5, Value: value1827, Extra: extra1827, KeySize: 7, ValueSize: 9, ExtraSize: 9, TTL: 33m43s, FileName: data.txt, Offset: 182700, Size: 100
Key: ncAjb4CkdP, Value: value1937, Extra: extra1937, KeySize: 7, ValueSize: 9, ExtraSize: 9, TTL: 34m33s, FileName: data.txt, Offset: 193700, Size: 100
Key: ndBJHqBhmQ, Value: value5862, Extra: extra5862, KeySize: 7, ValueSize: 9, ExtraSize: 9, TTL: 9m22s, FileName: data.txt, Offset: 586200, Size: 100
Key: ndDGLzTSRg, Value: value2794, Extra: extra2794, KeySize: 7, ValueSize: 9, ExtraSize: 9, TTL: 3m18s, FileName: data.txt, Offset: 279400, Size: 100
Key: ndFPzmJDGS, Value: value8719, Extra: extra8719, KeySize: 7, ValueSize: 9, ExtraSize: 9, TTL: 30m48s, FileName: data.txt, Offset: 871900, Size: 100
Key: ndK2qdbOvH, Value: value1379, Extra: extra1379, KeySize: 7, ValueSize: 9, ExtraSize: 9, TTL: 8m32s, FileName: data.txt, Offset: 137900, Size: 100
Key: ndRlQ2nNLy, Value: value3022, Extra: extra3022, KeySize: 7, ValueSize: 9, ExtraSize: 9, TTL: 50m20s, FileName: data.txt, Offset: 302200, Size: 100
Key: nec2yJUpjz, Value: value2361, Extra: extra2361, KeySize: 7, ValueSize: 9, ExtraSize: 9, TTL: 36m40s, FileName: data.txt, Offset: 236100, Size: 100
Key: neeuy9heMO, Value: value1983, Extra: extra1983, KeySize: 7, ValueSize: 9, ExtraSize: 9, TTL: 23m48s, FileName: data.txt, Offset: 198300, Size: 100
Key: neh410XRpv, Value: value1095, Extra: extra1095, KeySize: 7, ValueSize: 9, ExtraSize: 9, TTL: 35m57s, FileName: data.txt, Offset: 109500, Size: 100
Key: nejWwiJ784, Value: value8898, Extra: extra8898, KeySize: 7, ValueSize: 9, ExtraSize: 9, TTL: 38m32s, FileName: data.txt, Offset: 889800, Size: 100
Key: nekwZNN3qS, Value: value6731, Extra: extra6731, KeySize: 7, ValueSize: 9, ExtraSize: 9, TTL: 13s, FileName: data.txt, Offset: 673100, Size: 100
Key: ng1drAD40T, Value: value6835, Extra: extra6835, KeySize: 7, ValueSize: 9, ExtraSize: 9, TTL: 8m3s, FileName: data.txt, Offset: 683500, Size: 100
Key: ngbetDlOPt, Value: value8971, Extra: extra8971, KeySize: 7, ValueSize: 9, ExtraSize: 9, TTL: 26m5s, FileName: data.txt, Offset: 897100, Size: 100
Key: nggJwzhfKa, Value: value5252, Extra: extra5252, KeySize: 7, ValueSize: 9, ExtraSize: 9, TTL: 52m1s, FileName: data.txt, Offset: 525200, Size: 100
Key: ngrLRJMFdY, Value: value7133, Extra: extra7133, KeySize: 7, ValueSize: 9, ExtraSize: 9, TTL: 42m18s, FileName: data.txt, Offset: 713300, Size: 100
Key: nh4YaFSh3X, Value: value2063, Extra: extra2063, KeySize: 7, ValueSize: 9, ExtraSize: 9, TTL: 7m2s, FileName: data.txt, Offset: 206300, Size: 100
Key: niAvmKmHmb, Value: value167, Extra: extra167, KeySize: 6, ValueSize: 8, ExtraSize: 8, TTL: 24m28s, FileName: data.txt, Offset: 16700, Size: 100
Key: nilHLYAFCu, Value: value4748, Extra: extra4748, KeySize: 7, ValueSize: 9, ExtraSize: 9, TTL: 40m50s, FileName: data.txt, Offset: 474800, Size: 100
Key: nirK3ZQYRk, Value: value7927, Extra: extra7927, KeySize: 7, ValueSize: 9, ExtraSize: 9, TTL: 28m38s, FileName: data.txt, Offset: 792700, Size: 100
Key: nj4A2VjRyv, Value: value4840, Extra: extra4840, KeySize: 7, ValueSize: 9, ExtraSize: 9, TTL: 19m12s, FileName: data.txt, Offset: 484000, Size: 100
Key: njJIhyUBOE, Value: value7096, Extra: extra7096, KeySize: 7, ValueSize: 9, ExtraSize: 9, TTL: 4m47s, FileName: data.txt, Offset: 709600, Size: 100
Key: njKmnE2DoB, Value: value7744, Extra: extra7744, KeySize: 7, ValueSize: 9, ExtraSize: 9, TTL: 33s, FileName: data.txt, Offset: 774400, Size: 100
Key: njdVMbynLq, Value: value1752, Extra: extra1752, KeySize: 7, ValueSize: 9, ExtraSize: 9, TTL: 59m13s, FileName: data.txt, Offset: 175200, Size: 100
Key: njukhbFcx7, Value: value8777, Extra: extra8777, KeySize: 7, ValueSize: 9, ExtraSize: 9, TTL: 55m54s, FileName: data.txt, Offset: 877700, Size: 100
Key: nk4CfcRHNm, Value: value6442, Extra: extra6442, KeySize: 7, ValueSize: 9, ExtraSize: 9, TTL: 12m17s, FileName: data.txt, Offset: 644200, Size: 100
Key: nkMmfR2LcU, Value: value8507, Extra: extra8507, KeySize: 7, ValueSize: 9, ExtraSize: 9, TTL: 53m44s, FileName: data.txt, Offset: 850700, Size: 100
Key: nkcta71Hhz, Value: value1384, Extra: extra1384, KeySize: 7, ValueSize: 9, ExtraSize: 9, TTL: 49m19s, FileName: data.txt, Offset: 138400, Size: 100
Key: nkfX4okINf, Value: value1009, Extra: extra1009, KeySize: 7, ValueSize: 9, ExtraSize: 9, TTL: 29m53s, FileName: data.txt, Offset: 100900, Size: 100
Key: nkk04c3m5v, Value: value6958, Extra: extra6958, KeySize: 7, ValueSize: 9, ExtraSize: 9, TTL: 48m51s, FileName: data.txt, Offset: 695800, Size: 100
Key: nm0bNNCbwo, Value: value3613, Extra: extra3613, KeySize: 7, ValueSize: 9, ExtraSize: 9, TTL: 45m36s, FileName: data.txt, Offset: 361300, Size: 100
Key: nmNh2ogHw0, Value: value916, Extra: extra916, KeySize: 6, ValueSize: 8, ExtraSize: 8, TTL: 18m59s, FileName: data.txt, Offset: 91600, Size: 100
Key: nmaSPeixaP, Value: value5206, Extra: extra5206, KeySize: 7, ValueSize: 9, ExtraSize: 9, TTL: 23m24s, FileName: data.txt, Offset: 520600, Size: 100
Key: nnJVT8nmzq, Value: value1669, Extra: extra1669, KeySize: 7, ValueSize: 9, ExtraSize: 9, TTL: 4m45s, FileName: data.txt, Offset: 166900, Size: 100
Key: nneDyMUw90, Value: value8900, Extra: extra8900, KeySize: 7, ValueSize: 9, ExtraSize: 9, TTL: 57m21s, FileName: data.txt, Offset: 890000, Size: 100
Key: nnmpg8rAsJ, Value: value634, Extra: extra634, KeySize: 6, ValueSize: 8, ExtraSize: 8, TTL: 51m6s, FileName: data.txt, Offset: 63400, Size: 100
Key: no5ZQNIu0p, Value: value9631, Extra: extra9631, KeySize: 7, ValueSize: 9, ExtraSize: 9, TTL: 15m47s, FileName: data.txt, Offset: 963100, Size: 100
Key: no5z6PVRo4, Value: value1336, Extra: extra1336, KeySize: 7, ValueSize: 9, ExtraSize: 9, TTL: 31m31s, FileName: data.txt, Offset: 133600, Size: 100
Key: noV1BdqaJL, Value: value290, Extra: extra290, KeySize: 6, ValueSize: 8, ExtraSize: 8, TTL: 43m54s, FileName: data.txt, Offset: 29000, Size: 100
Key: npcY4etFsg, Value: value8495, Extra: extra8495, KeySize: 7, ValueSize: 9, ExtraSize: 9, TTL: 16m26s, FileName: data.txt, Offset: 849500, Size: 100
Key: nqBpMHYcIC, Value: value4507, Extra: extra4507, KeySize: 7, ValueSize: 9, ExtraSize: 9, TTL: 47m33s, FileName: data.txt, Offset: 450700, Size: 100
Key: nqh2sZRTJn, Value: value2755, Extra: extra2755, KeySize: 7, ValueSize: 9, ExtraSize: 9, TTL: 21m46s, FileName: data.txt, Offset: 275500, Size: 100
Key: nrAXI4yGZt, Value: value5690, Extra: extra5690, KeySize: 7, ValueSize: 9, ExtraSize: 9, TTL: 48m10s, FileName: data.txt, Offset: 569000, Size: 100
Key: nrZuv1sUxm, Value: value1271, Extra: extra1271, KeySize: 7, ValueSize: 9, ExtraSize: 9, TTL: 9m16s, FileName: data.txt, Offset: 127100, Size: 100
Key: nrqcA6gqk4, Value: value1230, Extra: extra1230, KeySize: 7, ValueSize: 9, ExtraSize: 9, TTL: 57m7s, FileName: data.txt, Offset: 123000, Size: 100
Key: nrwMAXfCq6, Value: value4332, Extra: extra4332, KeySize: 7, ValueSize: 9, ExtraSize: 9, TTL: 36m0s, FileName: data.txt, Offset: 433200, Size: 100
Key: nsCmuAPHV4, Value: value7337, Extra: extra7337, KeySize: 7, ValueSize: 9, ExtraSize: 9, TTL: 41m26s, FileName: data.txt, Offset: 733700, Size: 100
Key: nsftZAB8ca, Value: value5266, Extra: extra5266, KeySize: 7, ValueSize: 9, ExtraSize: 9, TTL: 38m50s, FileName: data.txt, Offset: 526600, Size: 100
Key: nsnJrsUnHH, Value: value1500, Extra: extra1500, KeySize: 7, ValueSize: 9, ExtraSize: 9, TTL: 31m4s, FileName: data.txt, Offset: 150000, Size: 100
Key: ntYw0D5NwK, Value: value5726, Extra: extra5726, KeySize: 7, ValueSize: 9, ExtraSize: 9, TTL: 33m49s, FileName: data.txt, Offset: 572600, Size: 100
Key: nuz4vHy649, Value: value8969, Extra: extra8969, KeySize: 7, ValueSize: 9, ExtraSize: 9, TTL: 33m37s, FileName: data.txt, Offset: 896900, Size: 100
Key: nvRmR3ZrMf, Value: value995, Extra: extra995, KeySize: 6, ValueSize: 8, ExtraSize: 8, TTL: 20m46s, FileName: data.txt, Offset: 99500, Size: 100
Key: nvgW28IxQ6, Value: value6901, Extra: extra6901, KeySize: 7, ValueSize: 9, ExtraSize: 9, TTL: 13m24s, FileName: data.txt, Offset: 690100, Size: 100
Key: nvjMVCJfkQ, Value: value9697, Extra: extra9697, KeySize: 7, ValueSize: 9, ExtraSize: 9, TTL: 45m50s, FileName: data.txt, Offset: 969700, Size: 100
Key: nwvwOIgGLZ, Value: value8470, Extra: extra8470, KeySize: 7, ValueSize: 9, ExtraSize: 9, TTL: 57m19s, FileName: data.txt, Offset: 847000, Size: 100
Key: nxjzrgmTCL, Value: value7754, Extra: extra7754, KeySize: 7, ValueSize: 9, ExtraSize: 9, TTL: 35m57s, FileName: data.txt, Offset: 775400, Size: 100
Key: nyt2U4lFOd, Value: value8745, Extra: extra8745, KeySize: 7, ValueSize: 9, ExtraSize: 9, TTL: 11m20s, FileName: data.txt, Offset: 874500, Size: 100
Key: nzTw59RyUw, Value: value7241, Extra: extra7241, KeySize: 7, ValueSize: 9, ExtraSize: 9, TTL: 52m41s, FileName: data.txt, Offset: 724100, Size: 100
Key: nzhGknlGmW, Value: value6129, Extra: extra6129, KeySize: 7, ValueSize: 9, ExtraSize: 9, TTL: 19m28s, FileName: data.txt, Offset: 612900, Size: 100
Key: nzqAWu9zeo, Value: value5394, Extra: extra5394, KeySize: 7, ValueSize: 9, ExtraSize: 9, TTL: 10m36s, FileName: data.txt, Offset: 539400, Size: 100
Key: nzyI1VGwdG, Value: value7410, Extra: extra7410, KeySize: 7, ValueSize: 9, ExtraSize: 9, TTL: 13s, FileName: data.txt, Offset: 741000, Size: 100
Key: o0OBmtRLK6, Value: value1978, Extra: extra1978, KeySize: 7, ValueSize: 9, ExtraSize: 9, TTL: 13m29s, FileName: data.txt, Offset: 197800, Size: 100
Key: o0xUfgCAGZ, Value: value3459, Extra: extra3459, KeySize: 7, ValueSize: 9, ExtraSize: 9, TTL: 10m20s, FileName: data.txt, Offset: 345900, Size: 100
Key: o1mk2JYUkg, Value: value5861, Extra: extra5861, KeySize: 7, ValueSize: 9, ExtraSize: 9, TTL: 25m1s, FileName: data.txt, Offset: 586100, Size: 100
Key: o1wKFRkPjm, Value: value5509, Extra: extra5509, KeySize: 7, ValueSize: 9, ExtraSize: 9, TTL: 42m56s, FileName: data.txt, Offset: 550900, Size: 100
Key: o1yfBuUvan, Value: value2075, Extra: extra2075, KeySize: 7, ValueSize: 9, ExtraSize: 9, TTL: 2m45s, FileName: data.txt, Offset: 207500, Size: 100
Key: o26WfL6Rxk, Value: value6518, Extra: extra6518, KeySize: 7, ValueSize: 9, ExtraSize: 9, TTL: 35m39s, FileName: data.txt, Offset: 651800, Size: 100
Key: o2BcaFARkO, Value: value460, Extra: extra460, KeySize: 6, ValueSize: 8, ExtraSize: 8, TTL: 44m57s, FileName: data.txt, Offset: 46000, Size: 100
Key: o2FaK7v5yY, Value: value2415, Extra: extra2415, KeySize: 7, ValueSize: 9, ExtraSize: 9, TTL: 25m33s, FileName: data.txt, Offset: 241500, Size: 100
Key: o2ayCbv1RZ, Value: value5076, Extra: extra5076, KeySize: 7, ValueSize: 9, ExtraSize: 9, TTL: 31m44s, FileName: data.txt, Offset: 507600, Size: 100
Key: o34mROtXkg, Value: value9376, Extra: extra9376, KeySize: 7, ValueSize: 9, ExtraSize: 9, TTL: 20m50s, FileName: data.txt, Offset: 937600, Size: 100
Key: o3EaBHvZmT, Value: value3274, Extra: extra3274, KeySize: 7, ValueSize: 9, ExtraSize: 9, TTL: 27m36s, FileName: data.txt, Offset: 327400, Size: 100
Key: o3FxTZh71F, Value: value8046, Extra: extra8046, KeySize: 7, ValueSize: 9, ExtraSize: 9, TTL: 14m48s, FileName: data.txt, Offset: 804600, Size: 100
Key: o3LTdUs48G, Value: value8217, Extra: extra8217, KeySize: 7, ValueSize: 9, ExtraSize: 9, TTL: 3m14s, FileName: data.txt, Offset: 821700, Size: 100
Key: o3lUcRo7zb, Value: value9177, Extra: extra9177, KeySize: 7, ValueSize: 9, ExtraSize: 9, TTL: 12m47s, FileName: data.txt, Offset: 917700, Size: 100
Key: o3q0ajwuPM, Value: value6240, Extra: extra6240, KeySize: 7, ValueSize: 9, ExtraSize: 9, TTL: 19m21s, FileName: data.txt, Offset: 624000, Size: 100
Key: o3qltZgScG, Value: value2482, Extra: extra2482, KeySize: 7, ValueSize: 9, ExtraSize: 9, TTL: 26m24s, FileName: data.txt, Offset: 248200, Size: 100
Key: o4HZPcbsxP, Value: value6252, Extra: extra6252, KeySize: 7, ValueSize: 9, ExtraSize: 9, TTL: 26m12s, FileName: data.txt, Offset: 625200, Size: 100
Key: o4JD5czzMy, Value: value840, Extra: extra840, KeySize: 6, ValueSize: 8, ExtraSize: 8, TTL: 32m55s, FileName: data.txt, Offset: 84000, Size: 100
Key: o4KXwqZlt5, Value: value1943, Extra: extra1943, KeySize: 7, ValueSize: 9, ExtraSize: 9, TTL: 52m28s, FileName: data.txt, Offset: 194300, Size: 100
Key: o5bYUvcCzv, Value: value3195, Extra: extra3195, KeySize: 7, ValueSize: 9, ExtraSize: 9, TTL: 59m53s, FileName: data.txt, Offset: 319500, Size: 100
Key: o5wcqviPPr, Value: value9828, Extra: extra9828, KeySize: 7, ValueSize: 9, ExtraSize: 9, TTL: 59m59s, FileName: data.txt, Offset: 982800, Size: 100
Key: o7KzIrXVxn, Value: value8792, Extra: extra8792, KeySize: 7, ValueSize: 9, ExtraSize: 9, TTL: 40m3s, FileName: data.txt, Offset: 879200, Size: 100
Key: o7q6IbnyHT, Value: value9611, Extra: extra9611, KeySize: 7, ValueSize: 9, ExtraSize: 9, TTL: 53m29s, FileName: data.txt, Offset: 961100, Size: 100
Key: o8pyZtAjIA, Value: value2753, Extra: extra2753, KeySize: 7, ValueSize: 9, ExtraSize: 9, TTL: 7m58s, FileName: data.txt, Offset: 275300, Size: 100
Key: o9dP5eo5CU, Value: value8058, Extra: extra8058, KeySize: 7, ValueSize: 9, ExtraSize: 9, TTL: 30m45s, FileName: data.txt, Offset: 805800, Size: 100
Key: o9uF9CxEwJ, Value: value5789, Extra: extra5789, KeySize: 7, ValueSize: 9, ExtraSize: 9, TTL: 56s, FileName: data.txt, Offset: 578900, Size: 100
Key: oACbo4bnDN, Value: value4275, Extra: extra4275, KeySize: 7, ValueSize: 9, ExtraSize: 9, TTL: 17m2s, FileName: data.txt, Offset: 427500, Size: 100
Key: oAskMy9lD4, Value: value6364, Extra: extra6364, KeySize: 7, ValueSize: 9, ExtraSize: 9, TTL: 27m54s, FileName: data.txt, Offset: 636400, Size: 100
Key: oB3ZqwwUrb, Value: value626, Extra: extra626, KeySize: 6, ValueSize: 8, ExtraSize: 8, TTL: 31m6s, FileName: data.txt, Offset: 62600, Size: 100
Key: oCK4MPyZ77, Value: value672, Extra: extra672, KeySize: 6, ValueSize: 8, ExtraSize: 8, TTL: 27m50s, FileName: data.txt, Offset: 67200, Size: 100
Key: oCKLk2KCkK, Value: value1175, Extra: extra1175, KeySize: 7, ValueSize: 9, ExtraSize: 9, TTL: 11m13s, FileName: data.txt, Offset: 117500, Size: 100
Key: oDdP1tf71d, Value: value9003, Extra: extra9003, KeySize: 7, ValueSize: 9, ExtraSize: 9, TTL: 43m16s, FileName: data.txt, Offset: 900300, Size: 100
Key: oDjl4Pj3yI, Value: value3944, Extra: extra3944, KeySize: 7, ValueSize: 9, ExtraSize: 9, TTL: 12m55s, FileName: data.txt, Offset: 394400, Size: 100
Key: oE66gqoRJ3, Value: value8786, Extra: extra8786, KeySize: 7, ValueSize: 9, ExtraSize: 9, TTL: 50m4s, FileName: data.txt, Offset: 878600, Size: 100
Key: oEBVFJWjje, Value: value1523, Extra: extra1523, KeySize: 7, ValueSize: 9, ExtraSize: 9, TTL: 53m35s, FileName: data.txt, Offset: 152300, Size: 100
Key: oF4E223509, Value: value348, Extra: extra348, KeySize: 6, ValueSize: 8, ExtraSize: 8, TTL: 44m8s, FileName: data.txt, Offset: 34800, Size: 100
Key: oFAZMpiKUy, Value: value4896, Extra: extra4896, KeySize: 7, ValueSize: 9, ExtraSize: 9, TTL: 23m51s, FileName: data.txt, Offset: 489600, Size: 100
Key: oFVme1xMDd, Value: value3391, Extra: extra3391, KeySize: 7, ValueSize: 9, ExtraSize: 9, TTL: 14m40s, FileName: data.txt, Offset: 339100, Size: 100
Key: oG1F5VBKaO, Value: value7499, Extra: extra7499, KeySize: 7, ValueSize: 9, ExtraSize: 9, TTL: 25m17s, FileName: data.txt, Offset: 749900, Size: 100
Key: oG1yMSvoP1, Value: value8992, Extra: extra8992, KeySize: 7, ValueSize: 9, ExtraSize: 9, TTL: 12m31s, FileName: data.txt, Offset: 899200, Size: 100
Key: oHmmWIXYVA, Value: value3517, Extra: extra3517, KeySize: 7, ValueSize: 9, ExtraSize: 9, TTL: 10m20s, FileName: data.txt, Offset: 351700, Size: 100
Key: oHoWC5QzmA, Value: value4138, Extra: extra4138, KeySize: 7, ValueSize: 9, ExtraSize: 9, TTL: 30m11s, FileName: data.txt, Offset: 413800, Size: 100
Key: oIA2t4aCpx, Value: value3656, Extra: extra3656, KeySize: 7, ValueSize: 9, ExtraSize: 9, TTL: 25m24s, FileName: data.txt, Offset: 365600, Size: 100
Key: oIIRVf9sVC, Value: value1510, Extra: extra1510, KeySize: 7, ValueSize: 9, ExtraSize: 9, TTL: 54m55s, FileName: data.txt, Offset: 151000, Size: 100
Key: oIt8Z8kyyF, Value: value8012, Extra: extra8012, KeySize: 7, ValueSize: 9, ExtraSize: 9, TTL: 11m8s, FileName: data.txt, Offset: 801200, Size: 100
Key: oIzbMwYdT0, Value: value3519, Extra: extra3519, KeySize: 7, ValueSize: 9, ExtraSize: 9, TTL: 42m26s, FileName: data.txt, Offset: 351900, Size: 100
Key: oJ1Li9fdEE, Value: value2429, Extra: extra2429, KeySize: 7, ValueSize: 9, ExtraSize: 9, TTL: 25m2s, FileName: data.txt, Offset: 242900, Size: 100
Key: oJJ9E91Q9R, Value: value3968, Extra: extra3968, KeySize: 7, ValueSize: 9, ExtraSize: 9, TTL: 9m4s, FileName: data.txt, Offset: 396800, Size: 100
Key: oJdNtNEeTY, Value: value6293, Extra: extra6293, KeySize: 7, ValueSize: 9, ExtraSize: 9, TTL: 36m33s, FileName: data.txt, Offset: 629300, Size: 100
Key: oJp3NOOGGF, Value: value4789, Extra: extra4789, KeySize: 7, ValueSize: 9, ExtraSize: 9, TTL: 4m17s, FileName: data.txt, Offset: 478900, Size: 100
Key: oJuWXF1HMm, Value: value8376, Extra: extra8376, KeySize: 7, ValueSize: 9, ExtraSize: 9, TTL: 44m59s, FileName: data.txt, Offset: 837600, Size: 100
Key: oKK9Qn5qBq, Value: value8398, Extra: extra8398, KeySize: 7, ValueSize: 9, ExtraSize: 9, TTL: 9m23s, FileName: data.txt, Offset: 839800, Size: 100
Key: oLJB5QKIID, Value: value3692, Extra: extra3692, KeySize: 7, ValueSize: 9, ExtraSize: 9, TTL: 30m59s, FileName: data.txt, Offset: 369200, Size: 100
Key: oM9wUNLiDo, Value: value9266, Extra: extra9266, KeySize: 7, ValueSize: 9, ExtraSize: 9, TTL: 57m58s, FileName: data.txt, Offset: 926600, Size: 100
Key: oMNSQzUUAA, Value: value500, Extra: extra500, KeySize: 6, ValueSize: 8, ExtraSize: 8, TTL: 10m24s, FileName: data.txt, Offset: 50000, Size: 100
Key: oMZKu1CnpS, Value: value604, Extra: extra604, KeySize: 6, ValueSize: 8, ExtraSize: 8, TTL: 2m51s, FileName: data.txt, Offset: 60400, Size: 100
Key: oMgzmGfmuf, Value: value7026, Extra: extra7026, KeySize: 7, ValueSize: 9, ExtraSize: 9, TTL: 31m59s, FileName: data.txt, Offset: 702600, Size: 100
Key: oN1D67hp44, Value: value5891, Extra: extra5891, KeySize: 7, ValueSize: 9, ExtraSize: 9, TTL: 37m56s, FileName: data.txt, Offset: 589100, Size: 100
Key: oNBhp4T4oV, Value: value5199, Extra: extra5199, KeySize: 7, ValueSize: 9, ExtraSize: 9, TTL: 18m59s, FileName: data.txt, Offset: 519900, Size: 100
Key: oNPOftLQMu, Value: value9180, Extra: extra9180, KeySize: 7, ValueSize: 9, ExtraSize: 9, TTL: 7m9s, FileName: data.txt, Offset: 918000, Size: 100
Key: oNbuZhiHqE, Value: value8990, Extra: extra8990, KeySize: 7, ValueSize: 9, ExtraSize: 9, TTL: 50m10s, FileName: data.txt, Offset: 899000, Size: 100
Key: oNfD4nJ8Oi, Value: value6798, Extra: extra6798, KeySize: 7, ValueSize: 9, ExtraSize: 9, TTL: 44m59s, FileName: data.txt, Offset: 679800, Size: 100
